"Mithraeum of the Seven Spheres, Ostia",41.755779,12.290519,17925,true,"Mithraeum of the Seven Spheres, Ostia"
"Nymphaeum, Ostia",41.757095,12.295577,17927,true,"Nymphaeum, Ostia"
"Temple of Roma and Augustus, Ostia",41.753574,12.288665,17928,true,"Temple of Roma and Augustus, Ostia"
"Area Sacra del Largo Argentina",41.895355,12.476908,17946,true,"Area Sacra del Largo Argentina"
"Area sacra di San Omobono",41.890617,12.481258,17947,true,"Area sacra di San Omobono"
"Temples Forum Holitorium",41.891174,12.480174,17948,true,"Temples Forum Holitorium"
"Temple of Cybele, Palatine Hill",41.889736,12.485042,17956,true,"Temple of Cybele / Magna Mater"
"Nymphaeum Septizodium",41.885632,12.488719,17962,true,"Nymphaeum Septizodium"
"Temple of Isis",41.897221,12.479167,17963,true,"Temple of Isis"
"Temple of Veiovis",41.892776,12.483611,17964,true,"Temple of Veiovis"
"Temple of Venus in the Bay of Verige",44.91024,13.772893,17969,true,"Temple of Venus"
"Temple of Jupiter Optimus Maximus",41.892174,12.481689,17971,true,"Temple of Jupiter Optimus Maximus"
"Temple 'C', Selinus",37.583237,12.825288,17972,true,"Temple 'C', Selinus"
"Temple 'A', Selinus",37.582607,12.825358,17974,true,"Temple 'A', Selinus"
"Temple 'B', Selinus",37.58292,12.825808,17975,true,"Temple 'B', Selinus"
"Temple 'D', Selinus",37.583687,12.825046,17976,true,"Temple 'D', Selinus"
"Temple 'E', Selinus",37.586716,12.834885,17977,true,"Temple 'E', Selinus"
"Temple 'F', Selinus",37.587337,12.834879,17978,true,"Temple 'F', Selinus"
"Temple 'G', Selinus",37.588314,12.834987,17979,true,"Temple 'G', Selinus"
"Sanctuary of Demeter Malophorus",37.586945,12.817137,17980,true,"Sanctuary of Demeter Malophorus"
"Greek temple, Tarentum",40.473709,17.233036,17981,true,"Greek temple, Tarentum"
"Temple of Venus, Tivoli",41.944672,12.774768,17984,true,"Temple of Venus, Tivoli"
"Temple of Demeter, Acrae",37.057495,14.89367,17988,true,"Temple of Demeter, Acrae"
"Santuario di Locri epizefiri",38.211281,16.238371,17993,true,"Santuario di Locri epizefiri"
"Temple of Hera, Tavole Palatine",40.416199,16.816666,17996,true,"Temple of Hera, Tavole Palatine"
"Temple 'A', Pyrgi",42.015289,11.963535,17997,true,"Temple 'A', Pyrgi"
"Temple 'B', Pyrgi",42.015129,11.963889,17998,true,"Temple 'B', Pyrgi"
"Sanctuary of Apollo, Pyrgi",42.014652,11.964618,17999,true,"Sanctuary of Apollo, Pyrgi"
"Central Basilica, Apollonia in Cirenaica",32.90213,21.968332,18004,true,"Central Basilica, Apollonia. Byzantine church"
"Western Basilica, Apollonia",32.901474,21.966602,18006,true,"Western Basilica, Apollonia. Byzantine church."
"Eastern Basilica, Apollonia",32.902313,21.970873,18007,true,"Eastern Basilica - byzantine church."
"Asclepium Balagrae",32.761021,21.715258,18010,true,"Asclepium Balagrae"
"Sephoris synagogue",32.753578,35.28175,18022,true,"Tzippori synagogue. Tzippori also known as Sepphoris, La Sephori and modern Cippori."
"Capernaum Synagogue - White Synagogue",32.881039,35.575329,18023,true,"Kapharnaum synagogue dates from the 4th or 5th century.The synagogue was built almost entirely of white blocks of calcareous stone brought from distant quarries."
"Sanctuary of Isis and Serapis, Cyrene",32.820602,21.853016,18028,true,"Sanctuary of Isis and Serapis, Cyrene"
"Temple of Demeter, Cyrene",32.817272,21.853806,18029,true,"Temple of Demeter, Cyrene"
"Temple of Jupiter Dolichenus",32.636929,14.297537,18034,true,"Temple of Jupiter Dolichenus"
"Doric temple, Leptis Magna",32.638126,14.301017,18036,true,"Doric temple, part of the ancient port."
"Temple of Roma and Augustus, Leptis Magna",32.639545,14.294886,18042,true,"Temple of Roma and Augustus"
"Temple of Liber Pater, Leptis Magna",32.639385,14.294672,18043,true,"Temple of Liber Pater"
"Serapaeum, Leptis Magna",32.639271,14.293409,18044,true,"Serapaeum"
"Temple of Isis, Sabratha",32.807678,12.488019,18054,true,"Temple of Isis"
"Temple of Serapis, Sabratha",32.807018,12.480446,18055,true,"Temple of Serapis"
"Temple of Liber Pater, Sabratha",32.807098,12.481756,18056,true,"Temple of Liber Pater"
"Temple of Hercules, Sabratha",32.806263,12.48442,18057,true,"Temple of Hercules"
"Temple of Antoninus, Sabratha",32.806885,12.482126,18058,true,"Temple of Antoninus"
"South Forum Temple, Sabratha",32.80624,12.481516,18059,true,"South Forum Temple"
"Capitolium, Sabratha",32.806725,12.480605,18065,true,"Capitolium"
"Temple of Nabu",34.549629,38.270397,18084,true,"Temple of Nabu"
"Funerary Temple, Palmyra",34.555431,38.263126,18085,true,"Funerary Temple"
"Temple of Baal-Shamem",34.553383,38.269936,18086,true,"Temple of Baal-Shamem"
"Dumeir Roman Temple",33.639847,36.688843,18092,true,"Dumeir Roman Temple"
"Temple of Adonis, Dura Europos",34.74762,40.727711,18093,true,"Temple of Adonis"
"Temple of Artemis, Dura  Europos",34.746666,40.730801,18097,true,"Temple of Artemis"
"Mithraeum, Dura-Europos",34.749954,40.725811,18101,true,"Mithraeum"
"Synagogue, Dura-Europos",34.747421,40.727165,18104,true,"Synagogue"
"Christian House-Church, Dura-Europos",34.745605,40.727821,18106,true,"Christian House-Church"
"Temple of the Palmyrene Gods",34.750877,40.725792,18108,true,"Temple of the Palmyrene Gods"
"Temple of Zeus Theos, Dura-Europos",34.749001,40.731274,18109,true,"Temple of Zeus"
"Temple of Artemis Azzanathkona",34.750881,40.727142,18110,true,"Temple of Artemis Azzanathkona"
"Temple of Zeus Kyrios, Dura-Europos",34.74472,40.728073,18111,true,"Temple of Zeus Kyrios, Dura-Europos"
"Temple of Bacchus, Laodicea",35.514885,35.782845,18114,true,"Temple of Bacchus"
"Temple of Adonis, Laodicea",35.524082,35.791672,18115,true,"Remains of a temple."
"Mushabbaq basilica church",36.25465,36.883484,18117,true,"Built in the third quarter of the fifth century"
"Tophet Sanctuary",36.841263,10.322833,18121,true,"Tophet Sanctuary"
"Temple of Tyche, Diocasearea",36.580692,33.923599,18125,true,"Temple of Tyche"
"Temple of Jupiter, Diocletian's Palace",43.508347,16.439535,18128,true,"Temple of Jupiter, Diocletian's Palace"
"The Capitolium, Aenona (Nin)",44.243916,15.184034,18129,true,"The Capitolium, Aenona"
"Sanctuary 'Ville d'Anderlecht'",50.581505,3.653484,18136,true,"Religious centre of regional importance. Fanum, theatre and workshops."
"Temple of Serapis, Ephesus",37.939548,27.339275,18137,true,"Temple of Serapis"
"Councils Church, Ephesus",37.944962,27.339594,18139,true,"Councils Church - Church of Virgin Mary - Theotocos"
"Temple of Domitian, Ephesus",37.936554,27.3426,18140,true,"Temple of Domitian"
"Little Hagia Sophia",41.002777,28.971945,18148,true,"Little Hagia Sophia"
"Temple of Zeus, Magnesia ad Meandrum",37.852077,27.525578,18149,true,"Temple of Zeus"
"Temple Area - Pessinus",39.331482,31.583088,18150,true,"Pessinus - Ballıhisar"
"Temple of Zeus, Priene",37.658573,27.298134,18151,true,"Temple of Zeus"
"Temple of Athena, Side",36.764431,31.386438,18154,true,"Temple of Athena"
"Temple of Aphrodite, Aphrodisias",37.709766,28.72319,18171,true,"Temple of Aphrodite"
"Sebasteion, Aphrodisias",37.708504,28.72575,18175,true,"Temple of the Emperors"
"Temple A, Laodicea",37.836269,29.109676,18182,true,"Temple A"
"Delphinium Miletus",37.529934,27.280691,18190,true,"Temple of Apollo Delphinios"
"Temple of Athena, Pergamon",39.131718,27.183878,18191,true,"Temple of Athena"
"Esagila",32.533672,44.421207,18237,true,"Belangrijkste tempel van Babylonië"
"Etemenanki",32.536228,44.42083,18239,true,"The Etemenanki, the Tower of Babel - ziggurat"
"Chimaera (sanctuary)",36.431461,30.455713,18314,true,"Chimaera (sanctuary)"
"Venus Erycina",38.036556,12.583742,18316,true,"Tempel van Venus Erycina, modern Erice"
"Taxila - Jandial",33.764374,72.828835,18345,true,"Griekse tempel"
"Taxila - Jaulian",33.76482,72.874939,18347,true,"Boeddhistisch klooster"
"Mohra Moradu",33.760838,72.860924,18348,true,"Boeddhistisch klooster"
"Circular Temple Zeugma",37.060284,37.868084,18356,true,"Circular Temple, partially flooded"
"Ammon Oracle",29.205462,25.543301,18363,true,"Site of the oracle of Ammon"
"Ammon, Nectanebo's temple",29.201653,25.544973,18364,true,"Ammon, Nectanebo's temple"
"Ammon, Pool of the Sun",29.197031,25.550203,18365,true,"Ammon, Pool of the Sun"
"Talamonaccio",42.551804,11.169796,18371,true,"Etruscan/Roman temple"
"Babylon, Ninmah Temple",32.543156,44.423035,18392,true,"Babylon, Ninmah Temple"
"Babylon, Temple of Nabu",32.53968,44.42308,18393,true,"Babylon, Temple of Nabu"
"Babylon, Temple of Ishtar",32.540161,44.424408,18394,true,"Babylon, Temple of Ishtar"
"Tempelbezirk Petinesca (Studen)",47.112686,7.291485,18512,true,"Tempelbezirk Petinesca (Studen)"
"Tempelreste (Studen)",47.109901,7.2961,18516,true,"Tempelreste (Studen)"
"Temple of Apollo and the Plutonium, Hierapolis",37.927017,29.127773,18579,true,"Temple of Apollo"
"Haila, Roman church",29.533743,34.999046,18585,true,"A pre-Constantine church"
"Tarsus, church",36.917721,34.897831,18623,true,"Built in c.300 AD, and predating the Diocletianic persecution, this is one of the oldest churches in the world"
"St. Philip Martyrium",37.931347,29.130289,18646,true,"Martyrium of Saint Philip Apostle."
"Maragheh, Mithraic Cave",37.332066,46.238449,18659,true,"The only Mithraic cave sanctuary in Iran (presumably)"
"Sanctuary of Asclepios, Troezen",37.496063,23.364853,18683,true,"Sanctuary of Asclepios, Troezen"
"Temple of Poseidon, Hermione",37.383968,23.256721,18684,true,"Temple of Poseidon, Hermione"
"Sanctuaire à Pont-Sainte-Maxence",49.316475,2.604453,18732,true,"Sanctuaire à Pont-Sainte-Maxence"
"Luogo die culto preromano e romano (Monte S. Martino)",45.917473,10.817933,18758,true,"Luogo die culto preromano e romano (Monte S. Martino)"
"Forum Augusta Raurica",47.533596,7.723504,18761,true,"Forum Augusta Raurica"
"Tempel (Aachen)",50.775005,6.085007,18766,true,"Tempel (Aachen)"
"Remiencourt (Somme) Gallo-Roman temple.",49.779976,2.392164,18807,true,"Remiencourt (Somme), discovery of the foundations\r\nof a small, leveled-off Gallo-Roman temple."
"Temple of Castor and Pollux, Agrigento",37.291328,13.581557,18840,true,"Temple of Castor and Pollux, Agrigento"
"Taxila, Apsidal Temple",33.756599,72.829895,18878,true,"One of the largest sanctuaries from Antiquity"
"Taxila, Dharmarajika monastery",33.744438,72.842216,18879,true,"Major Graeco-Buddhist shrine"
"Gallo-Römischer Umgangstempel (Straß)",48.411995,10.137369,18940,true,"Gallo-Römischer Umgangstempel (Straß)"
"Masjid-e Solaiman",31.983681,49.281551,19212,true,"Monumental structure with remains from the pre-Achaemenid to Parthian age."
"Edifici religiosi tardoantichi (Verona)",45.447559,10.997099,19249,true,"Edifici religiosi tardoantichi (Verona)"
"Durostorum, basilica",44.121319,27.259497,19279,true,"Fourth-century basilica"
"Nesebur, Church of Saint Sofia",42.659119,27.735991,19291,true,"Nessebur, Byzantine Church built  at the ewnd of the 5th and early 6th century."
"Sozopol, basilica",42.422153,27.694113,19298,true,"Sozopol, fourth-century basilica"
"Sozopol, Monastery of Saint John the Precursor",42.436886,27.692389,19300,true,"Fifth century monastery"
"Bamiyan",34.831814,67.826538,19327,true,"Graeco-Bactrian site"
"Temple of Isis at via Labicana",41.890049,12.501237,19353,true,"Temple of Isis at via Labicana"
"Fanum de Sorcy Saint Martin",48.697834,5.63705,19368,true,"Fanum de Sorcy Saint Martin"
"Complexe cultuel d'Amel",49.26498,5.642999,19374,true,"Complexe cultuel d'Amel"
"Fanum au Pont-Verdunois",49.158867,4.960401,19381,true,"Fanum au Pont-Verdunois"
"(K)ein Mithrasheiligtum (Saalburg)",50.268448,8.568121,19406,true,"(K)ein Mithrasheiligtum (Saalburg)"
"Antioch on the Orontes, St. Peter Church [Antakya-Saint Pierre]",36.209297,36.178371,19410,true,"Antioch, St.- Pierre Kilisesi. Presumed early Christian place of worship."
"Antioch, sanctuary of Charon",36.210709,36.178593,19411,true,"Antioch, sanctuary of Charon"
"Temple du Herapel",49.152973,6.860515,19418,true,"Temple du Herapel"
"Mithräum (Dieburg)",49.90197,8.846936,19431,true,"Mithräum (Dieburg)"
"Novae, Byzantine church",43.612934,25.393629,19449,true,"Novae, Byzantine church"
"Qadamgah",29.734039,53.212234,19455,true,"Water temple"
"Beroea, temple",36.199394,37.162529,19456,true,"Beroea, temple"
"Temple (Les cinq fontaines)",48.656166,6.215222,19473,true,"Temple (Les cinq fontaines)"
"Canbazli Church",36.575008,34.032951,19609,true,"Canbazli Church"
"Temple Gallo-Romain ""Chapelle aux trois arbres""",50.509686,4.470394,19746,true,"Temple Gallo-Romain ""Chapelle aux trois arbres"""
"Roman Temple",36.479706,34.172268,19771,true,"Roman Temple"
"Temple of Clitumnus",42.842201,12.7569,19791,true,"Temple of Clitumnus"
"Tempio di Flora",41.305756,14.562722,19792,true,"Tempio di Flora"
"Temple of the Dioscuri",40.85144,14.25683,19793,true,"Temple of the Dioscuri"
"Diana Tifatina",41.118294,14.260515,19794,true,"Diana Tifatina"
"Capitolium - Terracina",41.292156,13.248577,19795,true,"Capitolium"
"Temple of Roma and Augustus",41.291901,13.248448,19797,true,"Temple of Roma and Augustus"
"Temple - Bevagna",42.934608,12.609744,19799,true,"Temple"
"Palmyra, Caesareum",34.551052,38.268139,19846,true,"Sanctuary for the Imperial Cult"
"Palmyra, Byzantine church",34.553734,38.266788,19848,true,"Palmyra, Byzantine church"
"Palmyra, temple of Allat",34.554871,38.261738,19849,true,"Temple of the war goddess"
"Palmyra: Byzantine Church",34.554073,38.2673,19850,true,"Palmyra: Byzantine Church"
"Palmyra, Church",34.553856,38.26601,19851,true,"Church"
"Sanctuaire gallo-romain de ""La Taille Marie""",50.400867,4.575076,19874,true,"Le site, occupé du Ier siècle avant notre ère jusqu’à la fin du IVe siècle, a livré un temple et diverses structures gallo-romaines liées aux activités religieuses."
"Sanctuaire d'Apollon",39.027798,20.735846,19891,true,"Sanctuaire d'Apollon"
"Capitolium VOLUBILIS",34.072613,-5.554492,19895,true,"Capitolium"
"Temple of Saturn",34.073372,-5.552275,19896,true,"Temple of Saturn, Volubilis."
"Cyrene, Caesareum",32.818161,21.858505,19941,true,"Temple for imperial cult"
"Cyrene, Capitol",32.818825,21.855362,19945,true,"Capitol"
"Cyrene, temple of Apollo",32.819096,21.855328,19946,true,"Cyrene, temple of Apollo"
"Cyrene, temple of Augustus",32.819542,21.855621,19948,true,"Cyrene, temple of Augustus"
"Cyrene, temple of Isis",32.823338,21.852423,19953,true,"Cyrene, temple of Isis"
"Cyrene, temple of Artemis",32.823669,21.852583,19954,true,"Cyrene, temple of Artemis"
"Cyrene, church",32.819,21.864084,19956,true,"Cyrene, church"
"Cyrene, temple of Hades",32.823196,21.853127,19957,true,"Cyrene, temple of Hades"
"Jerusalem, Basilica of the Holy Sepulcher",31.778519,35.229675,19964,true,"Church, founded by Constantine the Great and Helen"
"Çatıören (Temple of Hermes)",36.521629,34.125523,19988,true,"HermesTemple"
"İsmailli",36.567635,33.99292,19997,true,"temple"
"Korykion-Antron",36.452564,34.105625,20002,true,"Korykion-Antron"
"Sanctuary of Apollo Ptoios",38.459644,23.250872,20016,true,"An oracular sanctuary of Apollo Ptoios - Akraiphnion"
"Constantinople, St Polyeuktos",41.014118,28.953211,20050,true,"Constantinople, St Polyeuktos"
"Constantinople, Monastery of St John of Studius",40.996071,28.928751,20054,true,"Monastery of St John of Studius: one of the main monasteries in Constantinople, famous for its defense of the Nicene Creed."
"Asagi Dunya Pit",36.448135,34.0103,20060,true,"AsagiDunya"
"Olbian Church",36.58334,33.969574,20067,true,"Olbian Church"
"Mithraeum 1",46.412334,15.841156,20078,true,"Mithraeum"
"Mithraeum 2",46.411423,15.841971,20079,true,"Mithraeum"
"Mithraeum 3",46.417763,15.854212,20080,true,"Mithraeum"
"Mithraeum 4",46.420956,15.866582,20081,true,"Mithraeum"
"Mithraeum 5",46.427849,15.870831,20082,true,"Mithraeum"
"Hasanaliler Church",36.463955,34.086029,20085,true,"Hasanaliler"
"Silifke - Hagia Thecla Church [Aja Tecla]",36.362823,33.930912,20086,true,"Hagia  Thecla - early Christian church"
"Basilica of Nicaea [Iznik, Helikore]",40.427605,29.711092,20157,true,"Also Greek Nikaia. Remnants of the ancient church."
"Cultusplaats",52.031094,4.25599,20183,true,"Cananefaatse cultusplaats"
"Philippi, Octagon",41.01162,24.284389,20201,true,"Octagonal building"
"Römisches Heiligtum (Mainz-Finthen)",49.985161,8.180348,20237,true,"Römisches Heiligtum (Mainz-Finthen)"
"Mithräum, Martigny",46.096012,7.070619,20266,true,"Mithräum, Martigny"
"Brandopferplatz",48.047626,10.373531,20289,true,"Brandopferplatz"
"Constantinople, Lips Monastery",41.015125,28.943972,20318,true,"Fourth-century sanctuary"
"Constantinople, Church of the Apostles",41.019218,28.950188,20320,true,"Designed as the tomb of Constantine the Great"
"Constantinople, Palace Basilica",41.011436,28.982647,20323,true,"Fifth-century basilica"
"Rosmerta-Tempel (Andernach)",50.439079,7.389761,20349,true,"Rosmerta-Tempel (Andernach)"
"Tempel (Neumagen-Dhron)",49.841267,6.899114,20350,true,"Tempel (Neumagen-Dhron)"
"Tempel (Piesport)",49.863735,6.923764,20351,true,"Tempel (Piesport)"
"Sironatempel (Stipshausen)",49.850479,7.291307,20363,true,"Sironatempel (Stipshausen)"
"Merkurtempel (Lemberg)",49.785912,7.768484,20366,true,"Merkurtempel (Lemberg)"
"Mithrasheiligtum (Rockenhausen)",49.628971,7.806087,20367,true,"Mithrasheiligtum (Rockenhausen)"
"Temple Peltuinum",42.283485,13.623908,20380,true,"Temple Peltuinum"
"Gallo-Römischer Tempel (Bonn)",50.726795,7.085428,20381,true,"Gallo-Römischer Tempel (Bonn)"
"Ayazini (Metropolis)",39.012703,30.57548,20391,true,"The rock churches, settlement and graves"
"Chora - Kariye Kilisesi",41.032444,28.938997,20398,true,"Originally built as part of a monastery complex outside the walls of Constantinople, in the early 5th century"
"Church of the Saints Sergius and Bacchus  - Little Hagia Sophia",41.002686,28.972237,20399,true,"Byzantine Church"
"Pasargadae, Zendan",30.2048,53.180126,20458,true,"Unidentified structure, probably religious"
"Pasargadae, Sanctuary",30.21483,53.173958,20463,true,"Sanctuary"
"Göbekli Tepe [Goebekli]",37.223373,38.922379,20477,true,"10th-8th millennium BC Early Neolithic (mesolithic) settlement and megalithic sanctuary"
"Ain Dara",36.459518,36.852486,20488,true,"Neo-Hittite Temple"
"Yazılıkaya sanctuary of Hattusa",40.025002,34.632778,20514,true,"Sanctuary of Hattusa, the capital city of the Hittite Empire."
"Casentino - Chiesa di Pieve a Socano",43.652519,11.787855,20522,true,"Etruscan sanctuary"
"Cave of the Seven Sleepers - Ephesus",37.94376,27.353876,20549,true,"The Seven Sleeper cave"
"Pessinus (Pessinous) - Kybele Temple",39.331406,31.583233,20553,true,"Phrygian Kybele temple - ruins - Ballıhisar"
"Orphir Round Church - Orphir Round Kirk",58.921967,-3.156676,20566,true,"St Nicholas's Church  build of stone in the first half of the XII century. Stromness, Orkney Island, Gyre"
"Kamyana Mohyla (Кам'яна Могила; Kamennaya mogila) near Terpinny",36,0,20576,true,"The oldest stones with a mammoth image is dated back to the 20th century BCE. The site was used as a place for both religious and funeral rituals till XVII century CE.On the grottoes' stone walls; there are over 1000 petroglyphs with symbolic, anthropomor"
"Knowlton",50.892059,-1.967507,20605,true,"Knowlton church from XII century standing in the middle of the henge mid-to-late Anglo-Saxon inhumation cemetery"
"Göreme - Cappadocia - monastic centre",38.653481,34.830608,20636,true,"In the 4th century small anachorite communities appeared, according to the""Rule"" of Saint Basil the Great, bishop of Caesarea (330-379)."
"House of Virgin Mary -  Meryem Ana Evi",37.911621,27.334028,20648,true,"The shrine construction date back to Apostolic Age."
"Zelve Monastery",38.669167,34.864166,20649,true,"Byzantine monastery"
"Gökçetoprak (form. Suvasa, Sivasa)",38.660076,34.296257,20665,true,"Gökçetoprak kaya kilisesi- early Christian Rock Church"
"Nicaea - Helikore - İznik -  Hagia Sophia Church",40.42915,29.720322,20676,true,"Also Greek: Nikaia. The church where the Nicene Creed was created."
"Nicaea - Helikore - İznik - Church of the Koimezis",40.426476,29.723293,20678,true,"Also Greek Nikaia. Church of the Koimesis/Dormition (6th–8th century but rebuilt after the 1065 earthquake."
"Ziggurat of Ur (Urim) - Etemennigur",30.962778,46.103058,20680,true,"Sumerian Urim at the site of modern Tell el-Muqayyar. Great Ziggurat of Ur - E-temen-nigur(u)"
"Ziggurat, Dur-Kurigalzu",33.353558,44.202103,20684,true,"The Ziggurat of Dur-Kurigalzu was built in the 15th - 14th century BC  by the Kassite king Kurigalzu I."
"Mithrastempel (Wiesbaden)",50.084049,8.238866,20705,true,"Mithras-Heiligtum (aufgedeckt in den Jahren 1902/03)"
"Ayvalı Köyü (Ürgüp)",38.547798,34.869701,20714,true,"Ayvali Köyü Kilisesi - 12th century Bizantine rock church with paintings."
"Cemil - Keslik monastery -  Monastery of the Archangel",38.51442,34.942654,20718,true,"Bizantine Monastery"
"Perperikon - Hyperperakion",41.71265,25.461502,20720,true,"Neolithic Rock sanctuary. The  earliest traces  dated to Neolithic perios 6th-5th. century BC."
"Dolni Glavanak",41.681889,25.812805,20721,true,"Dolni Glavanak Stone Circle was build  in the iron-age (5th to 1st century BCE)"
"Garlo Village - Sacred Nuraghe Well",42.773979,22.848,20722,true,"Holy Well or Sacred Spring - Sacred pit of Garlo dated to 11th century BC."
"Soli - Soloi - Σόλοι",35.14077,32.813255,20728,true,"Early Christian basilica dated to the 4th. century"
"Birkirkara - Ta' Raddiena",35.886391,14.467381,20774,true,"Megalithic sanctuary"
"Rabat (Malta) - St. Paul Cave - St. Paul's Grotto",35.881634,14.399289,20781,true,"Rock-cut cave under St Paul's Church"
"Rabat (Malta) - St. Agatha`s Catacombs",35.880947,14.397755,20784,true,"According to legend - place, where St. Agatha hid herself in orderto avoid antichristian persecution."
"Skorba Ancient Temples - Żebbiegħ",35.920872,14.377693,20785,true,"Neolithic Temples"
"Borġ in-Nadur",35.8312,14.529,20786,true,"Neolithic temple builded ca 2500 BC."
"Ggantija, Gozo",36.047222,14.269167,20788,true,"Neolithic temples c. 3600-2500 BC. on Gozo Island [Malta] and stone circle."
"Lascaux",45.049168,1.176111,20790,true,"Lascaux caves with Paleolithic paintings"
"Kraków - Cracow - St. Adalbert Church - St. Wojciech Church",50.060787,19.937838,20793,true,"The Church of St. Adalbert - the Church of St. Wojciech (Polish: Kościół św. Wojciecha) is one of the oldest stone churches in Poland."
"Sarmizegetusa Regia - Stone Circle",45.62262,23.31061,20840,true,"Dacian stone circles"
"Tatlarin Church",38.638847,34.482506,20942,false,"Byzantine cave Church was carved and ornamented - pained during 13th. http://www.360cities.net/image/cave-church-in-tatlarin1-turkey#764.91,-19.06,83.8"
"Uruk-  Innana (Ishtar) ziggurat",31.324356,45.638805,20963,true,"Sumerian : Unug; Bibl.: Erech - ancient city of Sumer and later Babylonia. Warka."
"Ortatastepe",41.004974,27.689819,21083,true,"Called also Horatepe - rock sanctuary from the Early Bronze Age  to the Roman Period."
"Tarxien",35.869167,14.511944,21087,true,"Complex of Tarxien Temples date to approximately 3150 BC."
"Akkale [Tirtar]",36.529049,34.222809,21092,true,"Akkale means White Castle.There are ruins of Byzantine church"
"Lagina [ Turgut Köyü ]",37.378658,28.039476,21107,true,"Ancient city from the Bronze Age and a cult site. http://tayproject.org/haberarsiv20127.html; http://lagina.free.fr/index.php/english.html"
"Dionysopolis - Balchek",43.405754,28.167793,21108,true,"Cybele Tempel. IIIrd century BC. http://visit.guide-bulgaria.com/a/272/temple_of_great_mother_goddess_cybele.htm"
"Merheleva Ridge [Мергелева гряда]",48.40361,38.938889,21123,true,"Eneolithic temple and burial complex."
"Deultum [Debelt, Дебелт] - Temple",42.389275,27.28105,21176,true,"Originally Thracian sanctuary - during the 1th.-2nd century converted to Roman tepmple of Asclepios and Roman Imperial cult  temple."
"Capitol with temples of Jupiter, Juno and Minerva",46.211422,16.423223,21191,true,"Capitol with temples of Jupiter, Juno and Minerva"
"Abu Simbel temples",22.336945,31.625557,21196,true,"Egyptian temples."
"Ein Gedi - Chalcolitic Temple",31.46822,35.388336,21281,true,"Ancient temple ca. ca. 3000 BC."
"Ein Gedi - Synagogue",31.462088,35.392498,21282,true,"Ancient synagogue - third century AD."
"Khirbet el-Khan - Horvat Hanot",31.71167,35.046906,21284,false,"Church dates to 6th century Mosaic inscription, early Byzantine period."
"Ebla Temple of Shamesh",35.799744,36.79932,21313,true,"Tell Mardikh"
"Masada Byzantine Church",31.314058,35.354309,21330,true,"Byzantine church dating from the 5th and 6th centuries."
"Masada Synagogue",31.316029,35.353287,21331,true,"Ancient synagogue"
"Mishkova niva",41.95784,27.500648,21341,true,"Thracian Sanctuary in Mishkova niva area."
"Rogach [Guyu-Kuyu]",41.450001,25.700001,21342,true,"Rock sanctuary."
"Ivanovo village",43.695129,25.986763,21343,true,"The Holy Virgin Church - rock Monastery during the 11th-14th centuries with paintings."
"Strelcha",42.482418,24.343943,21346,true,"Thracian cult complex heroon, Frog Mound dates back to the V-IV century BC. Tomb and sanctuary."
"Tel Itztaba [Bet Shean- Beit She`an] -The Round Church",32.507076,35.507317,21349,true,"Round church at Scythopolis."
"Beit She`an - Tel Itztaba",32.507931,35.504642,21350,true,"Bet Shean. The Samaritan Synagogue."
"Wadi Buzra Bz 901",31.597059,14.12849,21353,true,"Byzantine church"
"Tlos, church",36.552513,29.420843,21357,true,"Church"
"Kaunos, Byzantine church",36.82616,28.62219,21364,true,"Kaunos, Byzantine church"
"Alabanda, temple",37.592319,27.98225,21365,true,"A Doric temple at Alabanda."
"Kaunos, small temple",36.82793,28.621244,21370,true,"Kaunos, small temple"
"Capernaum Church",32.880436,35.575279,21379,true,"Kafarnaum. Kapharnaum. The church rebuilded few times over the St. Peters house. One of the oldest domus ecclesiae."
"Abusir - Sun Temple of Nyuserre-Ini",29.904078,31.193792,21394,true,"Solar Tempel"
"Abu Gurab - Sun Temple of Nyuserre-Ini",29.904722,31.194986,21395,true,"Abu Ghurab. Solart Temple"
"Abu Gurab - Sun temple of Userkaf",29.900057,31.198933,21396,true,"Abu Ghurab. Solar Temple"
"Chorozain - Chorazin (Korazim) - Synagogue",32.911388,35.563889,21402,true,"Also: Karazeh, Chorizim, Kerazeh, Korazin. The synagogue was built in the late 3rd century. Unusual in this ancient synagogue is the presence of three-dimensional sculpture, a pair of stone lions."
"Barbar Temples",26.22624,50.484032,21406,true,"Temples of god Enki dete to 3rd century."
"Mithrasheiligtum (Großkrotzenburg)",50.081806,8.977619,21413,true,"Mithrasheiligtum (Großkrotzenburg)"
"Tabgha - Heptapegon",32.873775,35.548931,21419,true,"Arabic: al-Tabigha; Hebrבu: Ein Sheva. The earliest building at Tabgha was a small chapel built in the 4th century AD. - The Church of the Multiplication of the Loaves and Fish"
"Tabgha [Heptapegon] - Mensa Christi",32.871857,35.550301,21420,true,"Limestone rock in front of the present altar in the modern Church of the Primacy of St. Peter which is venerated as a ""Mensa Christi"", Latin for table of Christ."
"Kursi (Golan Heights)",32.826084,35.650379,21422,true,"Ruins of a Byzantine Christian monastery 5th century."
"Dibba Al-Hisn",25.618889,56.273335,21423,false,"15th century BC settlement."
"Gadara - Byzantine Church",32.65601,35.67804,21432,true,"Remains of the Byzantine Church"
"Mount Nebo - Al-Quds",31.768036,35.725796,21433,true,"Byzantine church and monastery."
